category,datetime,headline,id,image,related,source,summary,url
company,1705503257,UPDATE 4-US FAA says first 40 inspections of Boeing 737 MAX 9 planes complete,125118210,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The Federal Aviation Administration (FAA) said on Wednesday that inspections of an initial group of 40 Boeing 737 MAX 9 airplanes have been completed, a key hurdle to eventually ungrounding the planes after a Jan. 5 cabin panel broke off in mid-flight on a new Alaska Airlines jet.  On Friday, the FAA had said 40 of 171 grounded planes needed to be re-inspected before the agency would review the results and determine if it is safe to allow the Boeing MAX 9s to resume flying.  The incident has shaken confidence in Boeing's planes a few years after a pair of crashes killed 346 people and sparked investigations into the company's production processes.",https://finnhub.io/api/news?id=99939f8bf1a4b73678e625a3ae2edcdfdd2170280df51790dbffc845424a924e
company,1705501800,Boeing 737 MAX Supplier Gets a Bold New Buy Rating. Spirit AeroSystems Stock Jumps.,125118211,https://s.yimg.com/ny/api/res/1.2/6Th_uLJqh7sdFnyNxUtXsQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/d896d26c154ab1be5a162364d0b23bc7,BA,Yahoo,"Tuesday evening, Citi analyst Jason Gursky launched coverage of Spirit Aerosystems with a Buy rating and $39 price target. That’s a bold call.",https://finnhub.io/api/news?id=4bc1cf0fa05acd589110945309bb7cff76d45d142b913182fc2f713dabeee751
company,1705499815,US FAA says first 40 inspections of Boeing 737 MAX 9 planes complete,125118212,https://media.zenfs.com/en/reuters-finance.com/96f89ff94c070a33d5eec34193e01c6c,BA,Yahoo,"The Federal Aviation Administration (FAA) said on Wednesday that inspections of an initial group of 40 Boeing 737 MAX 9 airplanes have been completed, a key hurdle to eventually ungrounding the planes after a Jan. 5 cabin panel broke off in mid-flight on a new Alaska Airlines jet.  On Friday, the FAA had said 40 of 171 grounded planes needed to be re-inspected before the agency would review the results and determine if it is safe to allow the Boeing MAX 9s to resume flying.  The incident has shaken confidence in Boeing's planes a few years after a pair of crashes killed 346 people and sparked investigations into the company's production processes.",https://finnhub.io/api/news?id=1c5771b3cc151d1c5e42a91da819451bf63e779f9cc2e61674758bc79fadddfc
company,1705499700,US FAA says first 40 inspections of Boeing 737 MAX 9 airplanes complete,125118213,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The Federal Aviation Administration said on Wednesday that inspections of an initial group of Boeing 737 MAX 9 airplanes have been completed, a key hurdle to eventually ungrounding the planes after a Jan. 5 cabin panel broke off in mid-flight.  On Friday, the FAA said 40 of the 171 grounded planes needed to be reinspected, then the agency would review the results and determine if it is safe to allow the Boeing MAX 9s to resume flying.  The FAA said on Wednesday that it will ""thoroughly review the data"" from the inspections before deciding if the planes can resume flights.",https://finnhub.io/api/news?id=e0484533b0fcaa182c9a0b6ec07f194f361b56484e80dfe673813959735c3ad6
company,1705498920,737 Max 9 jetliners still grounded as FAA's Boeing probe continues,125139012,,BA,United Press International,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c5187e4dc2c3d72a497fd3b4d3336ea2a9b28ee6b69dabfd653954455c2f9c27
company,1705495620,5 Blue-Chip Stocks to Buy Ahead of Earnings Results,125109328,https://media.zenfs.com/en/zacks.com/6f2cab89bf2cbad1966358e04258e202,BA,Yahoo,"We have narrowed our search to five Dow stocks that are poised to beat on earnings results. These are: AAPL, KO, BA, PG, TRV.",https://finnhub.io/api/news?id=849ca4ded676f6a32af25f462d265a95e6dee4a1b7582d258f36e8b0521d106d
company,1705493220,What You Missed On Wall Street This Morning,125114466,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=86fe520c3cf10d8727c914b875efe36815020e261b09b25393610a6166c03c31
company,1705492080,"‘Stay Cautiously Optimistic,’ Says Bank of America About Boeing Stock",125163199,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5e3bf60914d2057c2eb273ec71c1f1ee1b86457f11353ff8eba28960b5e7020f
company,1705491255,FAA Probe of Boeing to Include Spirit AeroSystems,125111203,,BA,Finnhub,By Ben Glickman Airline regulators will include subcontractor Spirit AeroSystems in their investigation of Boeing's manufacturing practices following the grounding of 737 MAX 9 jets. The...,https://finnhub.io/api/news?id=f50112d1504a2b1fe8bb93d1d289c7fd4e0e645d7354c88ba4de8af0ac4296cf
company,1705487160,"‘Staying Cautiously Optimistic,’ Says Bank of America About Boeing Stock",125163201,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=8b7cbcd0dfbc6a64a334bc44da44856a584768827bdb86ef91921a6f87c12ab2
company,1705485960,"3 Dow Stocks With 40% to 45% Upside in 2024, According to Select Wall Street Analysts",125105348,https://g.foolcdn.com/editorial/images/761296/stock-chart-quote-bear-bull-trading-invest-short-options-getty.jpg,BA,Yahoo,Three of the Dow Jones' 30 components could soar in the new year if a trio of Wall Street analysts is correct.,https://finnhub.io/api/news?id=5ce08b4440022d639abe1f794bc99c24e6fa3c8d15e6bf93ae30875b016a7dff
company,1705485647,Boeing CEO to visit Spirit AeroSystems after door pops off in flight,125118216,https://s.yimg.com/ny/api/res/1.2/sPdxY8fszyGjv6T6mUhPEA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/fox_business_text_367/8d821c7779c8b57a0a3e155f4213f153,BA,Yahoo,Boeing's CEO will visit parts supplier Spirit AeroSystems after a door blew off an Alaska Airlines 737 Max jet in mid-air earlier this month. Spirit makes the doors.,https://finnhub.io/api/news?id=4cc7e991a2c2f9c43570c0757321b2e2239f340ec4f02fe2688f4f55cf338f99
company,1705484767,Boeing : Jefferies confirms its Buy rating on the stock,125109188,,BA,Finnhub,"Jefferies confirms its Buy recommendation on the stock, with an unchanged target of $315.' Boeing and its major customers are intensifying their quality control efforts in the wake of the MAX-9...",https://finnhub.io/api/news?id=63f3feffbdc475cece7bb0c1a687acd11d1b0adc97e1dfc6fa5af93fa7924ec6
company,1705483827,Boeing: Defying Gravity Since 2021,125108824,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1399587392/image_1399587392.jpg?io=getty-c-w1536,BA,SeekingAlpha,Boeing has consistently delivered loss after loss and EV to sales is now more than 2.0X normal. Read more to see our analysis on BA stock.,https://finnhub.io/api/news?id=b3718b815d7c941847388053da476dc62e999c4c04751afd52d07adb5759e245
company,1705481520,Heard on the Street Tuesday Recap: Not-So-Flying Start,125105499,https://media.zenfs.com/en/wsj.com/7b2c285183be07ca3c4e8242b25a59a8,BA,Yahoo,"Stocks didn't get off to a flying start for this shortened week. The S&P 500 index was down by 0.4% on Tuesday, bringing it back into the red for the young year so far. The Nasdaq Composite index was off by 0.",https://finnhub.io/api/news?id=f877843150ae155208d1e97bd59e29265c0423adb69a7ca779aa573fbd86765b
company,1705481280,"BA, GD, DAL: Which Stock Can Fly Highest in 2024?",125133989,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d25d0ff76ab2127bac55722fcf8b4d49b4a7614ffae67a3f0409e67d88e367ac
company,1705480860,Boeing 737 MAX Supplier Gets a Bold New Buy Rating. Spirit AeroStystems Stock Jumps.,125110434,https://images.barrons.com/im-33081270/social,BA,MarketWatch,"Tuesday evening, Citi analyst Jason Gursky launched coverage of Spirit Aerosystems with a Buy rating and $39 price target. That’s a bold call.",https://finnhub.io/api/news?id=bf431d6336bc740d381196e2abdfbc292dbba14a1dd68bf5e8f37ed5ac6568f5
company,1705478820,FAA updates on grounding of Boeing 737 MAX 9 aircraft,125117895,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bc012a59d04952a85f2136cea0af5fbee3653845c05544ecdbdd85fea33dc210
company,1705478400,"Boeing price target lowered by $30 at Deutsche Bank, here's why",125163205,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6287e6e796d9b57c00a61c36cd95055a8adedebe19bff42679574470d755b90f
company,1705477260,Analysts Offer Insights on Industrial Goods Companies: Boeing (BA) and Deutsche Lufthansa AG (OtherDLAKY),125163206,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4e9d53e33ec6192ea3bc4480903ebf284f2c2c233ff23b62ffd856d47204be5f
company,1705476600,Wall Street Breakfast Podcast: Oil Heading For A Supply Crunch?,125106402,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1446275560/image_1446275560.jpg?io=getty-c-w1536,BA,SeekingAlpha,Is the oil market heading for a supply crunch? Occidental CEO Hollub predicts oil supply crunch from 2025.,https://finnhub.io/api/news?id=b60cab1f4ffd6537bba9886aa0bf207bc3691d5c9562427e7b2c1d18f0847aa3
company,1705476480,EADSY: Forget Boeing – Fly With This Stock Instead,125112676,,BA,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b500e54546a6c164325dc4146e0b7893462be4aa723ed31d6802c0cd2e4619af
company,1705475760,"Boeing price target lowered by $52 at Citi, here's why",125163208,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=679e17ed8691f686fdc383a31375a5403c146118e539c1933557e0cda20fab5c
company,1705474980,GLOBAL BROKER RATINGS: Deutsche cuts Glencore; UBS likes Munich Re,125111053,,BA,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bd8b3f4eadec93f28529c3fb22f1620d7f5863ea4e0ebdeeb6743a635da61a51
company,1705473000,"US Stocks Set To Open In Red On Rate Worries Ahead Of Fed Speeches, Data: Analyst Pins Q4 Earnings Hopes On 'Magnificent 7' And Margins",125112635,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ea5b9f9246afa724d0e3cbabeac1e8e6963ed4669249d024038b20966b7c1355
company,1705472928,"Airlines, planemakers set to unveil new orders at Indian aviation event",125103852,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"Indian airlines and plane makers Boeing and Airbus will reveal new orders this week and showcase large jets as they look to cash in on a boom in a fast-growing aviation market with a greater focus on international routes.  As India sets its sights on becoming a regional aviation hub to rival Dubai and Singapore, the Wings India event in its southern city of Hyderabad, running from Thursday to Sunday, is set to draw representatives of lessors and government as well.  ""Air traffic, airports and fleet size are going to grow at a double digit growth annually in years to come,"" the civil aviation minister, Jyotiraditya Scindia, told Reuters last week in response to a question on industry growth.",https://finnhub.io/api/news?id=ac17736963a974dbed15646b0c0386f9b8a3dbbfa45b1a5ae67c07880b75e413
company,1705471200,Investors Can Learn From Boeing’s Jet Door Blowout. How to Handle a Big Shock.,125105502,https://s.yimg.com/ny/api/res/1.2/oJDvBO4.BwqQJoXDUTF8TQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/86836bed357e18c4da0a863f04d25de9,BA,Yahoo,"Investing in stocks right now is a lot like flying on  Boeing  planes.  Despite excessive reason after several dramatic accidents to worry if the troubled company’s jets are safe, it’s hard to avoid flying on them.  Similarly, investors have little choice but to buy U.S. stocks, even though the risks of a correction are compounding faster than the potential to earn sharply higher returns.",https://finnhub.io/api/news?id=da6f075539f2ace30f31bb09cf8cd79171e402225862d6e1ef6c86cf790118e0
company,1705470600,"Asia And Europe Markets Dip, Crude Oil Nears $71 - Global Markets Today While US Was Sleeping",125111370,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=07cfb3accb14430863e5db455490485848bbc3281baa11007df65aa552915798
company,1705469700,"Boeing, Humana removed from 'US 1 list' at BofA",125163213,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=309b055327c00660eb02262190fe23f91ce0dbd2a3ddfd47055cbf79a0df0032
company,1705466040,Boeing awarded $102.73M Navy contract modification,125163214,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=8f050d10abd95fdb8f138de4b2e2ebd9f845c0e791e6ea25d488e31f08934a8f
